Title,Date,Excerpt,Rakuten_Title,Rakuten_Description,Rakuten_Count,UnitedAirlines_Title,UnitedAirlines_Description,UnitedAirlines_Count,Chase_Title,Chase_Description,Chase_Count,KaiserPermanente_Title,KaiserPermanente_Description,KaiserPermanente_Count,Adobe_Title,Adobe_Description,Adobe_Count,Powered_By,Presented_By,Sponsors_List,Major_Sponsor,Other_Sponsor
Warriors Guard Stephen Curry to Participate in 2021 Three-Point Contest,2021-03-02 23:37:00,"Golden State Warriors guard Stephen Curry will participate in the 2021 MTN DEW Three-Point Contest on All-Star Sunday at State Farm Arena in Atlanta on March 7, the league announced today. Curry, who won the event in 2015, will make his seventh career appearance in the contest, marking the 10th time in the last 12 years that the Warriors have had at least one player in the Three-Point Contest and the 12th time overall since its inception in 1986.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Recall Jordan Poole & Transfer Nico Mannion to Golden State,2021-03-02 01:26:00,"The Golden State Warriors have recalled guard Jordan Poole and transferred Two-Way guard Nico Mannion to Golden State from the team’s G League affiliate, the Santa Cruz Warriors, the team announced today. Poole, 21, appeared in 11 games (all starts) with Santa Cruz, averaging 22.4 points (second in the G League), 5.3 rebounds and 3.6 assists in 33.4 minutes per game while hitting 45.1 percent from the field and helping Santa Cruz to a 9-3 record, tied for the second-best mark in the league.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce Second Half of 2020-21 Season Schedule,2021-02-24 19:50:00,Download: Add to Calendar | Printable Version,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Stephen Curry Named 2021 NBA All-Star Starter,2021-02-19 00:08:00,"  Golden State Warriors guard Stephen Curry has been named a starter in the 70th NBA All-Star Game, the league announced today. Curry will make his seventh All-Star Game appearance (all starts), matching Rick Barry’s franchise record for All-Star starts and trailing only Paul Arizin (10 appearances) and Barry (eight) for most All-Star selections in Warriors history. Curry made six consecutive All-Star appearances from 2014-19.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
James Wiseman Injury Update – 2/18/21,2021-02-18 19:37:11,"Warriors center James Wiseman, who has missed the last nine games due to a sprained left wrist suffered on January 30 vs. Detroit, was re-evaluated earlier today. The re-evaluation indicated that James is making good progress. He has returned to segments of practice and the hope is that he can possibly return to play at some point during the team’s upcoming road trip.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Kevon Looney Injury Update – 2/17/21,2021-02-18 01:08:33,"Warriors center Kevon Looney, who has missed the last seven games due to a sprained left ankle suffered on February 2 vs. Boston, was re-evaluated earlier today. The re-evaluation indicated that Kevon is making good progress. He has returned to segments of practice and the hope is that he can possibly return to play during the latter stages of the team’s upcoming road trip.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Statement on Anti-Asian Violence,2021-02-12 23:14:00,"Lunar New Year, a time that has traditionally symbolized unity and prosperity for the Asian American and Pacific Islander community, has instead been marked by multiple high-profile cases of anti-Asian racism and violence. In our ongoing commitment to promote racial and social equity, we cannot standby without bringing these issues to the forefront of the conversation. As we continue seeking to create meaningful, lasting change, we are spotlighting organizations to provide immediate support to our local Asian community.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
NBA Announces Game Time Changes for Two Upcoming Warriors Games,2021-02-11 23:13:00,"The tip-off time for Golden State’s game at Charlotte on February 20 has been changed to 5 p.m. (PST), the league announced today. The game was originally scheduled for 4 p.m. (PST). The contest will air locally on NBC Sports Bay Area and can be heard on the team’s flagship radio station, 95.7 The Game.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Stephen Curry Leads All Guards in Second Returns of NBA All-Star Voting,2021-02-11 17:33:03,"One of three players with more than 4 million votes in NBA All-Star voting, Stephen Curry tallied 4,033,050 fan votes per the NBA’s latest voting returns announcement on Thursday. Curry trails only overall vote leader LeBron James (4,369,533) and Eastern Conference vote leader Kevin Durant (4,234,433). Washington’s Bradley Beal ranks first among Eastern Conference guards with 2,528,719 votes.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Assign Forward Alen Smailagić to Santa Cruz,2021-02-05 22:20:09,"The Golden State Warriors have assigned forward Alen Smailagić to the team’s G League affiliate in Santa Cruz, the team announced today. Smailagić, 20, appeared in 14 regular season games with the Warriors last season, averaging 4.2 points and 1.9 rebounds in 9.9 minutes. He was originally selected by the New Orleans Pelicans in the second round of the 2019 NBA Draft (39th overall) before being acquired by the Warriors on draft night. He has yet to appear in a game this season after undergoing successful surgery to repair a minor right meniscal tear on January 4.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Stephen Curry Leads All Guards in First Returns of NBA All-Star Voting,2021-02-04 18:58:00,"One of three players with more than 2 million votes in the first week of NBA All-Star voting, Stephen Curry tallied 2,113,178 fan votes per the NBA’s early voting returns announcement on Thursday. Curry trails only overall vote leader Kevin Durant (2,302,705) and Western Conference vote leader LeBron James (2,288,676). Washington’s Bradley Beal ranks first among Eastern Conference guards with 1,273,487 votes.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Kevon Looney Injury Update – 2/3/21,2021-02-03 23:10:14,"Golden State Warriors forward Kevon Looney, who suffered a left ankle sprain during last night’s game against the Boston Celtics, underwent an MRI last night. The MRI confirmed the sprain. Looney will be re-evaluated in two (2) weeks.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors and Nike Team Up to Celebrate National Girls and Women in Sports Day,2021-02-03 21:38:00,"The Golden State Warriors and Nike will celebrate National Girls and Women in Sports Day – today, Wednesday, February 3 – through various activations aimed at honoring women in sports and recognizing the rich history of Black female athletes, it was announced today. The day’s activations, which include a virtual youth basketball clinic, panel discussions and digital content, are being coordinated with support of the Warriors’ Employee Resource Groups, Women of the Warriors and the Black Alliance Network.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Tip Off Celebrations for Black History Month Presented by Chase,2021-02-02 20:16:00,"The Golden State Warriors, in conjunction with the organization’s Beyond28 campaign, presented by Chase, will tip-off Black History Month today with a variety of activations and virtual events that will expand past this calendar month. Throughout the month of February and beyond, the Warriors will continue to recognize, honor and celebrate Black History through community activations and video content series.",False,False,0,False,False,0,True,True,2,False,False,0,False,False,0,False,True,"['Chase', 'Chase']","['Chase', 'Chase']",[]
James Wiseman Injury Update - 2/1/21,2021-02-02 00:25:50,"Golden State Warriors center James Wiseman suffered a sprained left wrist in Saturday night’s win over Detroit. He will be re-evaluated in 7-10 days. Wiseman, the second overall pick of the 2020 NBA Draft, is averaging 12.2 points (third most among rookies) through 20 games and leads all rookies in rebounds (6.1) and blocks (1.30) per game.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Assign Guard Jordan Poole to Santa Cruz,2021-02-01 18:07:00,"Golden State Warriors guard Jordan Poole has been assigned to the team’s G League affiliate, the Santa Cruz Warriors, the team announced today.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
"Warriors Game at Phoenix Re-Scheduled for Thursday, March 4",2021-01-31 07:03:25,"The Golden State Warriors game at Phoenix that was originally scheduled to take place on January 15 has been rescheduled for Thursday, March 4, the league announced today. The game will tip-off at 7 p.m. (PST) at Phoenix Suns Arena. The original game date was postponed in accordance with the league’s Health and Safety Protocols due to contact tracing within the Suns that prevented them from having the required eight available players for the game.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Golden State Warriors Announce Game Time Changes,2021-01-22 01:27:00,"The Golden State Warriors announced today that the team’s game on Thursday, January 28 versus the Suns in Phoenix will now tip off at 7 p.m. PST. The game was originally scheduled to tip off at 6 p.m. The Warriors also announced that their game on Saturday, January 30 versus the Detroit Pistons at Chase Center will now tip off at 7 p.m. PST; that game was originally scheduled to tip off at 5:30 p.m. Both contests will be broadcast on NBC Sports Bay Area and can be heard on the team’s flagship station, 95.7 The Game.",False,False,0,False,False,0,False,True,1,False,False,0,False,False,0,False,False,[],[],[]
Golden State at Utah Time Change,2021-01-20 18:53:00,"The Golden State Warriors announced today that the team’s game against the Jazz in Utah on Saturday, January 23, has been changed to a 6 p.m. PST start time. The game was originally scheduled to tip off at 2 p.m. PST. The contest will be broadcast on NBC Sports Bay Area and can be heard on the team’s flagship station, 95.7 The Game.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
